Lineales,Interacciones,MAE
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'estado_civil']","['aumento_peso_madre', 'sexo']",0.8928614041249734
"['edad_padre', 'madurez', 'visitas_medico', 'sexo', 'estado_civil']","['aumento_peso_madre', 'sexo']",0.8928614041249734
"['edad_padre', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8928625683208516
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.892862568320852
"['aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8928625683208522
"['visitas_medico', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8928625683208522
"['edad_padre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.8928665053093386
"['sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.89286650530934
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.8928665053093403
"['sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.8928665053093408
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['madurez', 'I_pedad_medad']",0.8928690217937448
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['madurez', 'I_pedad_medad']",0.8928690217937449
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.8928690217937452
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.8928690217937452
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'madre_fumadora']",0.8928696870492422
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'raza_madre', 'I_pedad_medad']","['madurez', 'madre_fumadora']",0.8928696870492425
"['edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'madre_fumadora']",0.8928696870492431
"['edad_madre', 'visitas_medico', 'sexo', 'raza_madre', 'I_pedad_medad']","['madurez', 'madre_fumadora']",0.8928696870492435
"['madurez', 'aumento_peso_madre']","['sexo', 'I_pedad_medad']",0.8928696920809314
"['madurez', 'aumento_peso_madre', 'I_pedad_medad']","['sexo', 'I_pedad_medad']",0.8928696920809314
"['madurez', 'aumento_peso_madre', 'sexo']","['sexo', 'I_pedad_medad']",0.892869692080932
"['madurez', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['sexo', 'I_pedad_medad']",0.892869692080932
"['edad_padre', 'madre_fumadora', 'raza_madre']","['edad_madre', 'sexo']",0.8928715682732872
"['edad_padre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_madre', 'sexo']",0.8928715682732873
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_madre', 'sexo']",0.8928715682732873
"['edad_padre', 'edad_madre', 'madre_fumadora', 'raza_madre']","['edad_madre', 'sexo']",0.8928715682732875
"['edad_padre', 'edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928726171676125
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928726171676125
"['edad_padre', 'edad_madre', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928726171676128
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928726171676131
"['madurez', 'sexo', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'madre_fumadora']",0.892873343884036
"['madurez', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'madre_fumadora']",0.8928733438840362
"['edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'madre_fumadora']",0.892873343884037
"['edad_madre', 'madurez', 'sexo', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'madre_fumadora']",0.8928733438840372
"['edad_padre', 'visitas_medico', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928735332581793
"['edad_padre', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928735332581793
"['edad_padre', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928735332581795
"['edad_padre', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928735332581796
"['aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8928735936777115
"['visitas_medico', 'aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.892873593677712
"['edad_padre', 'aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8928735936777122
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8928735936777122
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['madurez', 'I_pedad_medad']",0.8928754593400232
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['madurez', 'I_pedad_medad']",0.8928754593400232
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.8928754593400232
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.8928754593400232
"['edad_padre', 'sexo', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.892876148354736
"['edad_padre', 'aumento_peso_madre', 'sexo', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.892876148354736
"['sexo', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.8928761483547363
"['aumento_peso_madre', 'sexo', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.8928761483547363
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_madre', 'estado_civil']",0.892876173672815
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_madre', 'estado_civil']",0.892876173672815
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_madre', 'estado_civil']",0.892876173672815
"['edad_padre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_madre', 'estado_civil']",0.8928761736728154
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo']","['edad_padre', 'I_pedad_medad']",0.8928769320139719
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo']","['edad_padre', 'I_pedad_medad']",0.8928769320139721
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.8928769320139721
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.8928769320139721
"['edad_madre', 'aumento_peso_madre']","['aumento_peso_madre', 'sexo']",0.8928778315965937
"['edad_madre', 'aumento_peso_madre', 'sexo']","['aumento_peso_madre', 'sexo']",0.8928778315965937
['edad_madre'],"['aumento_peso_madre', 'sexo']",0.8928778315965938
"['edad_madre', 'sexo']","['aumento_peso_madre', 'sexo']",0.8928778315965938
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'estado_civil']","['madurez', 'sexo']",0.8928792239825754
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'estado_civil']","['madurez', 'sexo']",0.8928792239825754
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['madurez', 'sexo']",0.8928792239825754
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['madurez', 'sexo']",0.8928792239825756
"['edad_padre', 'madurez', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8928801675160969
"['edad_padre', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8928801675160971
"['edad_padre', 'visitas_medico', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8928801675160971
"['edad_padre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8928801675160971
"['sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928819632655979
"['madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928819632655982
"['edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928819632655991
"['edad_madre', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928819632656004
"['edad_madre', 'sexo', 'estado_civil']","['aumento_peso_madre', 'sexo']",0.8928837240120282
"['edad_madre', 'estado_civil']","['aumento_peso_madre', 'sexo']",0.8928837240120285
"['edad_madre', 'aumento_peso_madre', 'estado_civil']","['aumento_peso_madre', 'sexo']",0.8928837240120285
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil']","['aumento_peso_madre', 'sexo']",0.8928837240120285
"['edad_padre', 'madurez']","['sexo', 'estado_civil']",0.892883737497123
"['edad_padre', 'madurez', 'sexo']","['sexo', 'estado_civil']",0.892883737497123
"['edad_padre', 'madurez', 'estado_civil']","['sexo', 'estado_civil']",0.892883737497123
"['edad_padre', 'madurez', 'sexo', 'estado_civil']","['sexo', 'estado_civil']",0.892883737497123
"['sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'I_pedad_medad']",0.8928840310945491
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.8928840310945493
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'I_pedad_medad']",0.8928840310945494
"['sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.8928840310945496
"['madurez', 'visitas_medico', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8928845541367008
"['madurez', 'visitas_medico', 'sexo', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8928845541367008
"['madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['sexo', 'estado_civil']",0.892884554136701
"['madurez', 'visitas_medico', 'sexo', 'estado_civil', 'I_pedad_medad']","['sexo', 'estado_civil']",0.892884554136701
"['visitas_medico', 'sexo', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928856786866166
"['sexo', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928856786866168
"['sexo', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928856786866168
"['visitas_medico', 'sexo', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928856786866172
"['edad_padre', 'madurez', 'visitas_medico', 'sexo']","['edad_madre', 'aumento_peso_madre']",0.8928866197240721
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['edad_madre', 'aumento_peso_madre']",0.8928866197240721
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo']","['edad_madre', 'aumento_peso_madre']",0.8928866197240725
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['edad_madre', 'aumento_peso_madre']",0.8928866197240725
"['edad_padre', 'aumento_peso_madre', 'sexo', 'estado_civil']","['edad_madre', 'madurez']",0.8928873007690407
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'estado_civil']","['edad_madre', 'madurez']",0.8928873007690409
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil']","['edad_madre', 'madurez']",0.8928873007690411
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'estado_civil']","['edad_madre', 'madurez']",0.8928873007690411
"['edad_padre', 'sexo', 'madre_fumadora', 'raza_madre']","['estado_civil', 'I_pedad_medad']",0.8928878845368511
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['estado_civil', 'I_pedad_medad']",0.8928878845368511
"['edad_padre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.8928878845368511
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.8928878845368511
"['edad_padre', 'edad_madre', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928890017734915
"['edad_padre', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928890017734924
"['edad_padre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928890017734927
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928890017734931
"['madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928904892190753
"['madurez', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928904892190754
"['sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928904892190754
"['madurez', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'sexo']",0.8928904892190754
"['edad_padre', 'madurez', 'visitas_medico']","['sexo', 'estado_civil']",0.8928909837866026
"['edad_padre', 'madurez', 'visitas_medico', 'sexo']","['sexo', 'estado_civil']",0.8928909837866026
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil']","['sexo', 'estado_civil']",0.8928909837866026
"['edad_padre', 'madurez', 'visitas_medico', 'sexo', 'estado_civil']","['sexo', 'estado_civil']",0.8928909837866026
"['edad_madre', 'sexo']","['aumento_peso_madre', 'estado_civil']",0.8928911229949773
"['edad_madre', 'aumento_peso_madre', 'sexo']","['aumento_peso_madre', 'estado_civil']",0.8928911229949773
"['edad_madre', 'sexo', 'estado_civil']","['aumento_peso_madre', 'estado_civil']",0.8928911229949773
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil']","['aumento_peso_madre', 'estado_civil']",0.8928911229949773
"['edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'I_pedad_medad']",0.8928917394340011
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'I_pedad_medad']",0.8928917394340025
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.8928917394340025
"['edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.8928917394340028
"['madre_fumadora', 'estado_civil']","['sexo', 'raza_madre']",0.8928936912992123
"['sexo', 'madre_fumadora', 'estado_civil']","['sexo', 'raza_madre']",0.8928936912992123
"['madre_fumadora', 'estado_civil', 'raza_madre']","['sexo', 'raza_madre']",0.8928936912992123
"['sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['sexo', 'raza_madre']",0.8928936912992123
"['madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.892893992577342
"['edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.892893992577342
"['edad_madre', 'madurez', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928939925773423
"['madurez', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928939925773427
"['edad_padre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928941885240409
"['edad_padre', 'madurez', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928941885240417
"['madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.892894188524042
"['madurez', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928941885240447
"['edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'I_pedad_medad']",0.8928949255239169
"['edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.8928949255239169
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.8928949255239169
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'I_pedad_medad']",0.8928949255239172
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['estado_civil', 'I_pedad_medad']",0.8928950434739982
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['estado_civil', 'I_pedad_medad']",0.8928950434739982
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.8928950434739983
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.8928950434739983
"['edad_padre', 'aumento_peso_madre', 'I_pedad_medad']","['madurez', 'sexo']",0.8928952241509598
"['edad_padre', 'madurez', 'aumento_peso_madre', 'I_pedad_medad']","['madurez', 'sexo']",0.8928952241509599
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['madurez', 'sexo']",0.8928952241509599
"['edad_padre', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['madurez', 'sexo']",0.8928952241509601
"['visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928955566822845
"['visitas_medico', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928955566822852
"['edad_madre', 'visitas_medico', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928955566822857
"['edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8928955566822858
"['edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928958513135452
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928958513135459
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928958513135462
"['edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'raza_madre']",0.8928958513135463
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928974629265175
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928974629265197
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928974629265216
"['edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8928974629265236
"['edad_padre', 'edad_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.892898888768229
"['edad_padre', 'edad_madre', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928988887682293
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928988887682293
"['edad_padre', 'edad_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8928988887682296
"['edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['edad_padre', 'sexo']",0.8929001228564027
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['edad_padre', 'sexo']",0.8929001228564031
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'sexo']",0.8929001228564031
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'sexo']",0.8929001228564031
"['edad_padre', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8929005265696004
"['edad_padre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8929005265696004
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8929005265696006
"['edad_padre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8929005265696007
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8929033854149361
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8929033854149374
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8929033854149389
"['edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8929033854149414
"['edad_madre', 'madurez', 'aumento_peso_madre', 'I_pedad_medad']","['visitas_medico', 'sexo']",0.8929049777177022
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['visitas_medico', 'sexo']",0.8929049777177022
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'I_pedad_medad']","['visitas_medico', 'sexo']",0.8929049777177023
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['visitas_medico', 'sexo']",0.8929049777177025
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.8929050767420402
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.8929050767420402
"['madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.8929050767420403
"['madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.8929050767420409
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'estado_civil', 'I_pedad_medad']","['madurez', 'sexo']",0.8929053203261293
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'sexo']",0.8929053203261295
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'sexo']",0.8929053203261297
"['visitas_medico', 'aumento_peso_madre', 'estado_civil', 'I_pedad_medad']","['madurez', 'sexo']",0.8929053203261301
"['edad_padre', 'edad_madre', 'madre_fumadora', 'raza_madre']","['visitas_medico', 'sexo']",0.8929062401955867
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['visitas_medico', 'sexo']",0.8929062401955868
"['edad_padre', 'edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['visitas_medico', 'sexo']",0.8929062401955868
"['edad_padre', 'edad_madre', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['visitas_medico', 'sexo']",0.8929062401955872
"['visitas_medico', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'aumento_peso_madre']",0.8929084551397342
"['madurez', 'visitas_medico', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'aumento_peso_madre']",0.8929084551397342
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'aumento_peso_madre']",0.8929084551397342
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['madurez', 'aumento_peso_madre']",0.8929084551397342
"['edad_madre', 'visitas_medico', 'raza_madre']","['sexo', 'madre_fumadora']",0.892909131752293
"['edad_madre', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['sexo', 'madre_fumadora']",0.892909131752293
"['edad_madre', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['sexo', 'madre_fumadora']",0.892909131752293
"['edad_madre', 'visitas_medico', 'sexo', 'raza_madre']","['sexo', 'madre_fumadora']",0.8929091317522931
"['edad_padre', 'aumento_peso_madre', 'madre_fumadora', 'estado_civil']","['estado_civil', 'raza_madre']",0.8929102381797485
"['edad_padre', 'aumento_peso_madre', 'madre_fumadora']","['estado_civil', 'raza_madre']",0.8929102381797487
"['edad_padre', 'aumento_peso_madre', 'madre_fumadora', 'estado_civil', 'raza_madre']","['estado_civil', 'raza_madre']",0.8929102381797488
"['edad_padre', 'aumento_peso_madre', 'madre_fumadora', 'raza_madre']","['estado_civil', 'raza_madre']",0.892910238179749
"['madurez', 'sexo', 'I_pedad_medad']","['edad_madre', 'visitas_medico']",0.8929121005477123
